id,parent,tipo,sku,nombre,old_stock,new_stock,new_status,old_status,manage,tipo_cambio
19416,19402,variation,810121058695,EVP XTREME PATRIOT POP,3,3,outofstock,instock,True,solo_status
268,0,simple,853237000745,CREATINA MONOHIDRATADA DRIVE 300G NUTREX,1939,1928,instock,instock,True,stock+/-
18939,18933,variation,7503013595868,WHEY PRO DUT CHOCOLATE 2 LBS,6,6,outofstock,instock,True,solo_status
18855,18854,variation,713101732045,PROLIVE BIO6 CRISPY TOFFEE 6 LBS IMPULSE,41,40,instock,instock,True,stock+/-
19227,19225,variation,705016353231,ISO 100 FUDGE BROWNIE 3 LIBRAS DYMATIZE,6,6,outofstock,instock,True,solo_status
19312,19304,variation,817189024617,EVP 3D PEACH RINGS-EVOGEN,4,4,outofstock,instock,True,solo_status
19827,19826,variation,748927060133,GOLD STANDAR WHEY VAINILLA ICE CREAM 1.5 LBS 22 SERVING,3,3,outofstock,instock,True,solo_status
19432,19430,variation,810121058015,CELL K.E.M PEACH RING,3,3,outofstock,instock,True,solo_status
19757,19744,variation,810121056721,ISOJECT ICE CREAM SANDWICH 1.82 LBS ISOJET EVOGEN,4,4,outofstock,instock,True,solo_status
18919,18917,variation,842595106084,C4 ORIGINAL ICE BLUE RAZZ 60 SERV (PRE-WORK) CELLUCOR,1,1,outofstock,instock,True,solo_status
108,0,simple,745560722015,"CREATINE SUPER ATP, 80 SERVS). 400G (UNFLAVORED) (CREATINA)",33,32,instock,instock,True,stock+/-
19793,19790,variation,859400007580,ISOFIT CHOCOLATE SHAKE 70 SERV 5 LBS NUTREX,2,2,outofstock,instock,True,solo_status
19188,19183,variation,705016353446,ISO 100 COCOA PEBBLES 5 LBS DYMATIZE,5,5,outofstock,instock,True,solo_status
20470,20464,variation,842595131253,C4 PERFORMANCE 16OZ CHERRY,84,83,instock,instock,True,stock+/-
19754,19744,variation,817189029087,ISOJECT CINAMON CRUNCH 1.77 EVOGEN,3,3,outofstock,instock,True,solo_status
19210,19205,variation,705016600366,ISO 100 BIRTHDAY CAKE PEBBLES 1.34 LBS DYMATIZE,2,2,outofstock,instock,True,solo_status
19034,19029,variation,850049150392,CBUM ITOLATE PROTEIN 2 LBS STRAWERRY BUN CAKE,4,4,outofstock,instock,True,solo_status
19413,19402,variation,817189028530,EVP XTREMEN.O. SOUR CANDY-EVOGEN,2,2,outofstock,instock,True,solo_status
19084,19081,variation,748927062731,AMINO ENERGY RTD SPARLING AE JUCY CHERRY OPTIMUN NUTRICION,473,471,instock,instock,True,stock+/-
19750,19744,variation,810121056417,ISOJECT CHOCOLATE PEANUTBUTTER BANANA 1.76 LBS ISOJET EVOGEN,3,3,outofstock,instock,True,solo_status
13373,0,simple,810014671659,COQ10 60 CAPSULAS,1,1,outofstock,instock,True,solo_status
19261,19253,variation,817189028264,AMINO K.E.M BLUEBERRY APPLE-EVOGEN,5,5,outofstock,instock,True,solo_status
11165,0,simple,829263000189,COLLAGENO ENERGIZADO PEPTIDES AMPD BERRY - MUSCLEOLOGY,3,3,outofstock,instock,True,solo_status
8556,0,simple,631656603118,TETOSTERONA BUSTER SIX STAR MUSCLETECH,11,9,instock,instock,True,stock+/-
21119,21118,variation,608631655288,AMINO ESENCIAL 52 SERVIN 20 GRAMOS PINK LEMONADE IMPULSE,2,2,outofstock,instock,True,solo_status
9152,0,simple,612590416606,PROTEINA WOMENS CHOCOLATE BROWNIE 2.04 LBS LANDERFIT,1,1,outofstock,instock,True,solo_status
19316,19304,variation,817189025386,EVP 3D SOUR WATERMELON- EVOGEN,6,6,outofstock,instock,True,solo_status
94,0,simple,745560722213,THERMOBLAST H2 (FAT BURNER) 120 CAPS (QUEMADOR MUJER) IMPULSE,5,5,outofstock,instock,True,solo_status
20476,20464,variation,842595133608,C4 PERFORMANCE ENERGY 16OZ HAWAIIAN PUNCH TROPIC JUICE,56,54,instock,instock,True,stock+/-
19756,19744,variation,810121056455,ISOJECT MINI CRISPY COOKIES 1.87 LBS EVOGEN,3,3,outofstock,instock,True,solo_status
18928,18927,variation,7500634002065,LEAN GAINER 8 LIBRAS VAINILLA,2,2,outofstock,instock,True,solo_status
8690,0,simple,853237000202,NUTREX LIPO-6 CLA 45CT NUTREX,2,2,outofstock,instock,True,solo_status
19089,19081,variation,748927063486,AMINO ENERGY SPARLING AE PEACH BELLINI OPTIMUN NUTRICION,646,644,instock,instock,True,stock+/-
9203,0,simple,799142775395,MUSCLE PUMP FRUIT PUNCH 30 SERV LANDERFIT,4,4,outofstock,instock,True,solo_status
20473,20464,variation,842595134971,C4 PERFORMANCE ENERGY 16OZ GREEN APPLE JOLLY RANCHER,83,82,instock,instock,True,stock+/-
19024,19004,variation,850049150446,INT-CBUM-ITHOLATE-VANILLA-FL - 5LB (ISOLATADA),1,1,outofstock,instock,True,solo_status
18953,18946,variation,829263000028,NITRO UP BLEND 5 LBS - COOKIES & CREAM - MUSCLEOLOGY,6,6,outofstock,instock,True,solo_status
8901,0,simple,850049150262,ESSENTIAL-BURNER (QUEMADOR DE GRASA),6,6,outofstock,instock,True,solo_status
14414,0,simple,612590415883,COLAGENO-HIDROLIZADO + VITAMINA C + ÁCIDO HIALURONICO – SABOR NARANJA – 30 SERV – LANDERFIT,110,109,instock,instock,True,stock+/-
19256,19253,variation,810121057988,AMINO K.E.M JUICY GRAPE-EVOGEN,4,4,outofstock,instock,True,solo_status
19010,19008,variation,612590415838,PREMIUN WHEY LANDERFIT CHOCOLATE 26 SERVING,40,38,instock,instock,True,stock+/-
93,0,simple,745560722206,THERMOBLAST M5 (FAT BURNER) 120 CAPS (QUEMADOR HOMBRE) IMPULSE,3,3,outofstock,instock,True,solo_status
19033,19029,variation,860007286919,PROTEINA ISOLATADA DE 2 LBS CINNAMON  CRUNCH CEREAL,6,6,outofstock,instock,True,solo_status
19736,19734,variation,817189027793,LIPOCIDE- IR FRUIT PONCHS-EVOGEN,34,33,instock,instock,True,stock+/-
19318,19304,variation,817189024600,EVP-3D TROPIC THUNDER-EVOGEN,4,4,outofstock,instock,True,solo_status
21120,21118,variation,608631655271,AMINO ESENCIAL 52 SERV. 520G BERRY ICE TEA IMPULSE,8,7,instock,instock,True,stock+/-
19088,19081,variation,748927068269,AMINO ENERGY SPARLING AE BERRY BURST OPTIMUN NUTRICION,586,583,instock,instock,True,stock+/-
19310,19304,variation,810121053997,EVP 3D VICTORY PUNCH- EVOGEN,5,5,outofstock,instock,True,solo_status
19407,19402,variation,810121054000,EVP EXTREME N.O. VICTORY PUNCH-EVOGEN,3,3,outofstock,instock,True,solo_status
19755,19744,variation,810121056714,ISOJECT CHURRO 1.71 LBS ISOJET EVOGEN,2,2,outofstock,instock,True,solo_status
19759,19744,variation,810121056684,ISOJECT VAINILLA COLD BREW COOFFE 1.76 LBSEVOGEN,1,1,outofstock,instock,True,solo_status
19243,19242,variation,817189022750,EVOFUSION VANILLA BEAN ICE CREAM 4.6 LBS EVOGEN,1,1,outofstock,instock,True,solo_status
18865,18861,variation,713101732144,VEGANA ULTRA DE COCO 3 LBS IMPULSE,5,5,outofstock,instock,True,solo_status
19023,19004,variation,850057175356,CBUM-ITHOLATE-PROTEIN-VANILLA-OA TMEAL COOKIE - 5LB (ISOLATADA),3,3,outofstock,instock,True,solo_status
19087,19081,variation,748927060614,AMINO ENERGY SPARLING AE WATHERMELO OPTIMUN NUTRICION,506,503,instock,instock,True,stock+/-
14440,0,simple,612590416200,ULTRA GLUTAMINA 60 SERVING- LANDERFIT,6,6,outofstock,instock,True,solo_status
19848,19843,variation,748927069068,AMINO ENERGY TROPICAL SUNRISE 270 G,2,2,outofstock,instock,True,solo_status
19838,19835,variation,748927028706,GOLD STANDAR WHEY VAINILLA ICE CREAM 5 LBS,46,45,instock,instock,True,stock+/-
11192,0,simple,829263000240,BCCA SUPER 8 MARACUYA 30 SERV - MUSCLEOLOGY,2,2,outofstock,instock,True,solo_status
19294,19289,variation,817189020206,GLYCOJECT DE 2LB WILD BERRY EVOGEN,5,5,outofstock,instock,True,solo_status
18913,18910,variation,181030000168,XTEND ORIGINAL 90 SERV. BLUE RASBERRY ICE,6,6,outofstock,instock,True,solo_status
19406,19402,variation,810121057940,EVP XTREME N.O. JUCY GRAPPE-EVOGEN,5,5,outofstock,instock,True,solo_status
18942,18941,variation,7503018110578,LEAN GAINER 12 LIBRAS DUTCH CHOCOLATE,3,3,outofstock,instock,True,solo_status
12945,0,simple,745560721971,RAPTOR X5 FRUIT PUNCH IMPULSE,4,4,outofstock,instock,True,solo_status
20448,20442,variation,842595135534,C4 PERFORMANCE 16OZ FROST BITTEN CITRUS,60,59,instock,instock,True,stock+/-
19747,19744,variation,810121056899,ISOJECT BIRTHDAY CAKE 1.71 LBS ISOJET EVOGEN,4,4,outofstock,instock,True,solo_status
19245,19242,variation,817189022743,EVOFUSION CHOCOLATE SHAKE 4.6 LBS EVOGEN,3,3,outofstock,instock,True,solo_status
19802,19800,variation,850026029055,WHEY 100% VAINILLA 2 LBS NUTREX,24,23,instock,instock,True,stock+/-
19758,19744,variation,810121056707,ISOJECT OATMEAL COOKIE 1.76 LBS ISOJET EVOGEN,2,2,outofstock,instock,True,solo_status
13380,0,simple,810014679426,MULTIVITAMINAS 120 CAPSULAS,3,3,outofstock,instock,True,solo_status
18873,18869,variation,745560722030,L- CARNITINA 3500 PIÑA COLADA IMPULSE,1,1,outofstock,instock,True,solo_status
19345,19342,variation,810121055274,EVP XTREME VICTORY PUNCH EVOGEN,1,1,outofstock,instock,True,solo_status
19237,19235,variation,817189028981,ISOJECT DE 4 LBS CHOCOLATE EVOGEN,1,1,outofstock,instock,True,solo_status
19792,19790,variation,853237000769,ISOFIT COOKIES AND CREAM 70SRV 5 LBS NUTREX,3,3,outofstock,instock,True,solo_status
19366,19364,variation,810121055328,EVP-AQ TROPIC THUNDER- EVOGEN,1,1,outofstock,instock,True,solo_status
9546,0,simple,850046504723,"TRIBULUS 1400, 90 CAPSULAS NUTREX",2,2,outofstock,instock,True,solo_status
19828,19826,variation,748927060140,GOLD STANDAR WHEY DOBLE RICH 1.47 LBS 22 SERVING,1,1,outofstock,instock,True,solo_status
19780,19778,variation,853237000738,PROTEINA ISOFIT COOKIES &CREAM 30 SERV. NUTREX,18,17,instock,instock,True,stock+/-
19206,19205,variation,75016600694,ISO 100 DUNKIN GLAZED DONUT1.34 LBS DYMATIZE,2,2,outofstock,instock,True,solo_status
13372,0,simple,810014673165,CHROMIO PICOLINATE 10000 MG 240 CAPSULAS,4,4,outofstock,instock,True,solo_status
19837,19835,variation,748927028669,GOLD STANDARD WEY DOUBLE RICH CHOCOLATE 5 LBS,400,399,instock,instock,True,stock+/-
11230,0,simple,850030689252,LIVER HEALTHY REVIVE,23,22,instock,instock,True,stock+/-
19308,19304,variation,810121057971,EVP 3D CITRUS CANDY- EVOGEN,6,6,outofstock,instock,True,solo_status
19085,19081,variation,748927060607,AMINO ENERGY RTD SPARLING AE JUCY STRAWERRY OPTIMUN NUTRICION,151,149,instock,instock,True,stock+/-
