id,parent,tipo,sku,nombre,old_stock,new_stock,new_status,old_status,manage,tipo_cambio
19411,19402,variation,810121053553,EVP XTREME N.O. STRAWERRY LEMONADE-EVOGEN,4,4,outofstock,instock,True,solo_status
18939,18933,variation,7503013595868,WHEY PRO DUT CHOCOLATE 2 LBS,6,6,outofstock,instock,True,solo_status
19085,19081,variation,748927060607,AMINO ENERGY RTD SPARLING AE JUCY STRAWERRY OPTIMUN NUTRICION,174,154,instock,instock,True,stock+/-
19793,19790,variation,859400007580,ISOFIT CHOCOLATE SHAKE 70 SERV 5 LBS NUTREX,2,2,outofstock,instock,True,solo_status
18919,18917,variation,842595106084,C4 ORIGINAL ICE BLUE RAZZ 60 SERV (PRE-WORK) CELLUCOR,1,1,outofstock,instock,True,solo_status
19316,19304,variation,817189025386,EVP 3D SOUR WATERMELON- EVOGEN,6,6,outofstock,instock,True,solo_status
19408,19402,variation,810121053966,EVP XTREME PEACH RINGS,3,3,outofstock,instock,True,solo_status
19087,19081,variation,748927060614,AMINO ENERGY SPARLING AE WATHERMELO OPTIMUN NUTRICION,534,502,instock,instock,True,stock+/-
18873,18869,variation,745560722030,L- CARNITINA 3500 PIÃA COLADA IMPULSE,2,2,outofstock,instock,True,solo_status
13380,0,simple,810014679426,MULTIVITAMINAS 120 CAPSULAS,3,3,outofstock,instock,True,solo_status
11192,0,simple,829263000240,BCCA SUPER 8 MARACUYA 30 SERV - MUSCLEOLOGY,2,2,outofstock,instock,True,solo_status
13379,0,simple,810139573739,MILK THISTLE 120 CASULAS,3,3,outofstock,instock,True,solo_status
20449,20442,variation,842595135558,C4 PERFORMANCE 16OZ TROPICAL TUNDRA FROST,74,61,instock,instock,True,stock+/-
19432,19430,variation,810121058015,CELL K.E.M PEACH RING,6,6,outofstock,instock,True,solo_status
19034,19029,variation,850049150392,CBUM ITOLATE PROTEIN 2 LBS STRAWERRY BUN CAKE,4,4,outofstock,instock,True,solo_status
18855,18854,variation,713101732045,PROLIVE BIO6 CRISPY TOFFEE 6 LBS IMPULSE,44,43,instock,instock,True,stock+/-
11165,0,simple,829263000189,COLLAGENO ENERGIZADO PEPTIDES AMPD BERRY - MUSCLEOLOGY,3,3,outofstock,instock,True,solo_status
19959,9171,variation,799142775005,AMINO REVOLUTION + ELECTROLITROS COCONUT 30 SERVI-LANDERFIT,3,3,outofstock,instock,True,solo_status
14440,0,simple,612590416200,ULTRA GLUTAMINA 60 SERVING- LANDERFIT,6,6,outofstock,instock,True,solo_status
19416,19402,variation,810121058695,EVP XTREME PATRIOT POP,3,3,outofstock,instock,True,solo_status
19072,19071,variation,748927066593,PROTEIN SHAKE CHOCOLATE 325 ML OPTIMUN NUTRICION,124,125,instock,instock,True,stock+/-
19405,19402,variation,810121057254,EVP XTREME N.O CITRUS CANDY-EVOGEN,4,4,outofstock,instock,True,solo_status
19236,19235,variation,817189028998,ISOJECT COOKIE AND CREAM 4 LBS EVOGEN,3,3,outofstock,instock,True,solo_status
20472,20464,variation,842595121759,C4 PERFORMANCE ENERGY 16OZ STRAWBERRY BLAST,88,87,instock,instock,True,stock+/-
19956,9171,variation,612590416002,AMINO REVOLUTION LANDERFIT RASPBERRY LEMONADE + ELECTROLITROS,1,1,outofstock,instock,True,solo_status
20470,20464,variation,842595131253,C4 PERFORMANCE 16OZ CHERRY,106,93,instock,instock,True,stock+/-
19754,19744,variation,817189029087,ISOJECT CINAMON CRUNCH 1.77 EVOGEN,2,2,outofstock,instock,True,solo_status
13373,0,simple,810014671659,COQ10 60 CAPSULAS,2,2,outofstock,instock,True,solo_status
19756,19744,variation,810121056455,ISOJECT MINI CRISPY COOKIES 1.87 LBS EVOGEN,5,5,outofstock,instock,True,solo_status
14415,0,simple,703556204785,CORESHIELD -XR MULTIVITAMINAS,62,61,instock,instock,True,stock+/-
21119,21118,variation,608631655288,AMINO ESENCIAL 52 SERVIN 20 GRAMOS PINK LEMONADE IMPULSE,3,3,outofstock,instock,True,solo_status
12945,0,simple,745560721971,RAPTOR X5 FRUIT PUNCH IMPULSE,3,3,outofstock,instock,True,solo_status
19850,19843,variation,748927063646,AMINO ENERGY WILD BERRY 270 G,1,1,outofstock,instock,True,solo_status
20409,11808,variation,891597006113,RTD CARNIVOR 500ML VAINILLA (MUSCLE MEDS),847,833,instock,instock,True,stock+/-
93,0,simple,745560722206,THERMOBLAST M5 (FAT BURNER) 120 CAPS (QUEMADOR HOMBRE) IMPULSE,3,3,outofstock,instock,True,solo_status
18193,18186,variation,745560722169,PROLIVE BIO5 CHOCO COCO DE 5 LBS IMPULSE,1,1,outofstock,instock,True,solo_status
20408,11808,variation,891597006427,RTD CARNIVOR SALTED CARAMEL 500ML (MUSCLE MEDS),824,801,instock,instock,True,stock+/-
18874,18869,variation,745560722183,L CARNITINA 3500 FRUIT PONCHS IMPULSE,4,4,outofstock,instock,True,solo_status
18928,18927,variation,7500634002065,LEAN GAINER 8 LIBRAS VAINILLA,2,2,outofstock,instock,True,solo_status
13372,0,simple,810014673165,CHROMIO PICOLINATE 10000 MG 240 CAPSULAS,4,4,outofstock,instock,True,solo_status
20448,20442,variation,842595135534,C4 PERFORMANCE 16OZ FROST BITTEN CITRUS,73,62,instock,instock,True,stock+/-
19009,19008,variation,612590416668,PREMIUN WHEY VAINILLA 26 SERVING- LANDERFIT,16,14,instock,instock,True,stock+/-
20476,20464,variation,842595133608,C4 PERFORMANCE ENERGY 16OZ HAWAIIAN PUNCH TROPIC JUICE,70,58,instock,instock,True,stock+/-
9546,0,simple,850046504723,"TRIBULUS 1400, 90 CAPSULAS NUTREX",2,2,outofstock,instock,True,solo_status
268,0,simple,853237000745,CREATINA MONOHIDRATADA DRIVE 300G NUTREX,1985,1969,instock,instock,True,stock+/-
19084,19081,variation,748927062731,AMINO ENERGY RTD SPARLING AE JUCY CHERRY OPTIMUN NUTRICION,461,458,instock,instock,True,stock+/-
20475,20464,variation,842595131277,C4 PERFORMANCE 16OZ POPSICLE GRAPE,256,245,instock,instock,True,stock+/-
